indicator_code,ref_area,period,value,obs_status,source,wb_indicator,indicator_name
IND001,COD,2011,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2010,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2009,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2008,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2007,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2006,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2005,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2004,94.9,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2003,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2002,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2001,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,2000,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1999,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1998,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1997,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1996,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1995,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1994,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1993,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1992,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1991,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1990,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1989,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1988,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1987,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1986,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1985,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1984,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1983,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1982,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1981,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1980,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1979,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1978,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1977,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1976,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1975,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1974,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1973,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1972,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1971,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1970,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1969,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1968,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1967,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1966,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1965,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1964,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1963,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1962,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1961,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND001,COD,1960,NA,RDC,worldbank,NA,"1.1.1 Proportion de la population vivant au-dessous du seuil de pauvreté fixé au niveau international (PPA 2017 2,15 USD/jour)"
IND002,COD,2024,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2023,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2022,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2021,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2020,56.2,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2019,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2018,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2017,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2016,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2015,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2014,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2013,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2012,63.9,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2011,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2010,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2009,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2008,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2007,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2006,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2005,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2004,69.3,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2003,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2002,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2001,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,2000,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1999,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1998,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1997,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1996,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1995,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1994,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1993,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1992,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1991,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1990,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1989,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1988,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1987,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1986,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1985,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1984,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1983,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1982,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1981,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1980,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1979,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1978,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1977,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1976,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1975,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1974,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1973,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1972,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1971,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1970,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1969,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1968,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1967,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1966,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1965,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1964,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1963,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1962,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1961,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND002,COD,1960,NA,RDC,worldbank,NA,1.2.1 Proportion de la population vivant au-dessous du seuil national de pauvreté
IND003,COD,2020,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2019,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2018,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2017,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2016,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2015,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2014,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2013,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2012,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2011,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2010,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2009,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2008,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2007,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2006,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2005,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2004,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2003,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2002,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2001,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,2000,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1999,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1998,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1997,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1996,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1995,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1994,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1993,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1992,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1991,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND003,COD,1990,NA,RDC,worldbank,NA,1.2.2 Pauvreté multidimensionnelle (IPM national)
IND004,COD,2024,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2023,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2022,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2021,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2020,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2019,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2018,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2017,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2016,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2015,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2014,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2013,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2012,1.59962111690192,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2011,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2010,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2009,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2008,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2007,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2006,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2005,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2004,1.51235605503344,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2003,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2002,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2001,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,2000,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1999,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1998,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1997,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1996,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1995,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1994,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1993,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1992,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1991,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1990,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1989,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1988,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1987,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1986,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1985,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1984,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1983,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1982,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1981,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1980,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1979,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1978,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1977,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1976,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1975,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1974,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1973,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1972,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1971,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1970,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1969,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1968,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1967,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1966,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1965,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1964,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
IND004,COD,1963,NA,RDC,worldbank,NA,1.3.1a Couverture des programmes d'assurance sociale
